link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ehjco.html;"Īpašnieks pārdod dzīvokli jaunajā projektā - Burtnieku Nams. 
Ē";Purvciems::Burtnieku 1;2;47;2/5;Renov.;68,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dnjid.html;Tiek piedāvāts 2- ist. dzīvoklis ar centr. apkuri. Izolētas ista;centrs::Avotu 76;2;47;2/3;Renov.;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dfmeh.html;"Mājīgs dzīvoklis cilvēkiem ar gaumi. 
Tiek izīrēts 2-istabu dzī";centrs::Indrānu 4;2;48;3/4;Specpr.;89,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/cjidk.html;Īpašnieks pārdod plašu vienistabas dzīvokli ar daļējām ērtībām, ;Iļģuciems::Baltā 12;1;30;2/2;P. kara;14,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/gfiii.html;Предлагаем долгосрочную аренду 2-комнатную квартиру в новом прое;Purvciems::Stirnu 38a;2;49;2/5;Jaun.;650  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/dbnep.html;"Istabā duša wc, var ierīkot savu virtuvi ja vēlas. 
Ir kopējas ";Zolitūde::Mūkupurva 19;1;25;2/3;Priv. m.;150  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/ahjkm.html;Pārdod saulainu un siltu 1 istabas dzīvokli Daugavgrīvā - Specpr;Daugavgrīva::Plēksnes 16;1;35;3/3;Specpr.;35,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/bkjob.html;Ar pazemes garāžu. Mājīgs mēbelēts studijas tipa dzīvoklis proje;Mežciems::Kaivas 50;1;32;4/5;Jaun.;330  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fgone.html;Centrālā apkure, pirmais augstais stāvs- beletāža. Sētas mājā ti;centrs::Stabu 79;1;23;1/3;P. kara;28,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/fcopo.html;Saimniece izīrē divistaba dzīvokli ar visām ērtībām, malkas apku;Sarkandaugava::Ziemeļu 17;2;48;2/4;P. kara;240  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/bobpd.html;Izīrēju vienu izolētu istabu kārtīgai sievietei dzīvoklī Imantā.;Imanta::Dammes 32;1;15;8/9;602.;150  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/eofnc.html;В центре города предлагаем двухкомнатную квартиру печным отоплен;centrs::Ādmiņu 5;3;56;3/3;P. kara;55,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/fxemf.html;"Продаётся уютная двухкомнатная квартира. 
Окна квартиры выходят";Iļģuciems::Spilves 17;2;50;4/5;LT proj.;53,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/ahmng.html;"Быстрый выкуп - 1 - 1.5 - 2 - 3 - 4 - комн. квартир -

+Принят";Vecmīlgrāvis::;Citi;20;20/20;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/cxgdc.html;"Срочный выкуп квартир за 1 день - 

-Принятие решения о выкупе";Ķengarags::;-;-;10/1;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/clldn.html;Сдают квартиру со всеми удобствами, центральное отопление, газов;Pļavnieki::Lubānas 41;2;40;1/2;P. kara;155  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dfnod.html;Visām ērtībām Rīgas centrā labā stāvoklī. Pakešu logi, metāla du;centrs::Bruņinieku 12;2;51;1/5;P. kara;98,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/fjlbp.html;Saimniece pārdod nesen kapitāli remontētu dzīvokli. Dzīvoklī vei;Purvciems::Nīcgales 16;3;60;4/5;LT proj.;115,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/cjojx.html;Сдается 1 меблированная, теплая, светлая комната офисного типа 1;Ķengarags::Krustpils 123 A;1;19;1/3;Renov.;183  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/hehmb.html;Izīrē uz ilgu laiku 2 istabu dzīvokli pilsētas centrā ar visām ē;centrs::Bruņinieku 12;2;52;1/5;P. kara;400  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/hfbkl.html;Saulains dzīvoklis Āgenskalna centrā, visi komuālie iekļauti, iz;Āgenskalns::M. Nometņu 30;2;45;2/3;Specpr.;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ahhxh.html;"Tiek pārdots 3 istabu dzivoklis Ieriķu iela 66 Purvciemā

zeme";Purvciems::Ieriķu 66;3;65;7/9;Specpr.;81,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/agced.html;Pārdod dzīvokli Teikā ar kvalitatīvu remontu, visām mebelēm un t;Teika::Ropažu 49;3;103;3/5;Specpr.;179,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/cljgx.html;"Pārdodam šarmantu īpašumu ar privātmājas sajūtu. 

Pēc dokumen";Maskavas priekšpilsēta::Jēzusbaznīcas 7;1;35;1/2;P. kara;27,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/bekgc.html;Сдается на долгое время 2-ух комнатная меблированная квартира с ;Ziepniekkalns::Kartupeļu 45;2;61;6/6;Specpr.;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/ffnep.html;"Сдаётся на длительный срок тёплая и уютная квартира на Югле. 
К";Jugla::Mārkalnes 9;1;43;1/5;M. ģim.;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ekhhd.html;Beautiful and cozy furnished 2 bedrooms apartment in the active ;centrs::Antonijas 11;3;96;4/6;Renov.;1,100  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehlpi.html;Īpašnieks pārdod mājīgu, gaišu trīsistabu dzīvokli Rīgas centrā ;centrs::Valdemāra 57;3;45;7/8;P. kara;118,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ffkmj.html;Однокомнатная квартира с центральным отоплением. Земля в собстве;centrs::Zvaigžņu 27;1;27;3/5;P. kara;39,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/eoflo.html;Meklēju dzīvokli Rīgā vai Pierīgā. Par cenu vienosimies. Var būt;Teika::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adign.html;Pārdod Augstas kvalitātes Jūgendstila dizaina dzīvokli, tikko pē;centrs::Pulkv. Brieža 13;3;90;3/5;P. kara;240,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/dldbp.html;"Plašs dzīvoklis jaunajā projektā ""Jūras Laiks"", blakus Ēbeļmuiža";Ziepniekkalns::Graudu 29a;3;110;2/4;Jaun.;187,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/fpphp.html;Pārdod divistabu dzīvokli. Purvciemā Raunas ielā. Istabas izolēt;Purvciems::Raunas 37;2;45;2/5;Hrušč.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/hfkfx.html;"Деньги в тот же день. 
Покупаем любые квартиры или 1/2-5/6 долю";Sarkandaugava::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/egxnf.html;"Trīsistabu dzīvoklis atrodas atjaunotā trīs ēku kompleksā ""Rēder";centrs::Maskavas 48;3;54;5/5;Renov.;130,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bipke.html;"Divistabu dzīvoklis atrodas atjaunotā trīs ēku kompleksā ""Rēdera";centrs::Maskavas 48;2;46;4/5;Renov.;110,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/epepk.html;Plašs dzīvoklis ļoti labā lokācijā ar bezmaksas stāvvietām pagal;centrs::Dzirnavu 17;Citi;220;1/2;P. kara;279,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cpbfc.html;Trīsistabu dzīvoklis ar kapitālo remontu. Tiek skaņots projekts ;centrs::Zvaigžņu 24;3;58;1/6;P. kara;88,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/ccifg.html;Квартира не угловая, тёплая. Хорошее место расположение, рядом о;Bolderāja::Silikātu 1/2;2;42;2/3;Hrušč.;32,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/chhje.html;Elegants, tikko pēc kapitālā remonta dzīvoklis ar lodžiju vienā ;centrs::Martas 9;4;104;2/5;P. kara;269,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/shkirotava/ihlip.html;Рядом находится остановка 50 и 47 маршрута автобуса, и станция D;Šķirotava::Krustpils 73к. 2;2;45;2/3;Hrušč.;40,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/cemkj.html;"Pārdodam 4-istabu, 2-līmeņu dzīvokli, Kojusalas ielā 25. 
Pirms";Krasta r-ns::Kojusalas 25;4;83;3/3;P. kara;134,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/ahppm.html;Dzīvoklis ar zaļo zonu un atsevišķu ieeju lieliskā vietā Āgenska;Āgenskalns::Baložu 11;3;58;1/3;Renov.;156,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aefif.html;Dzīvoklis atrodas pirmskara mājā ar jaunu liftu, izremontētu, tī;centrs::Brīvības 142-17;2;49;6/6;P. kara;107,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/bmccg.html;Īpasnieks pārdod ļoti skaistu un ērtu dzīvokli klusajā Vecrīgas ;Vecrīga::Peitavas 5;3;110;3/4;Renov.;245,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/amfbf.html;Tiek Pārdots plašs 3-istabu dzīvoklis Centrā, Mastu ielā 3, ķieģ;centrs::Mastu 3;3;55;1/5;Hrušč.;78,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cmjoe.html;Dzīvoklis elitārā jūgendstila ēkā pašā Rīgas centrā, pagalma māj;centrs::Brīvības 136;3;85;1/5;P. kara;96,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/hbfmg.html;Сдается просторная, мебелированная квартира с 4 спальнями и 2 са;centrs::Pulkv. Brieža 3;4;170;2/5;P. kara;600  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/aljie.html;"Tiek pārdots dzīvoklis. 
Dzīvoklis sastāv no nelielas ieejas zā";Šampēteris-Pleskodāle::Kalnciema 130;2;41;3/3;P. kara;51,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cmogh.html;Izīrē vienas istabas dzīvokli centrā, Mālpils ielā. Dzīvoklis ir;centrs::Mālpils 2;1;30;1/4;LT proj.;200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ddhcp.html;Pārdod trīsistabu dzīvokli pie Daugavas promenādes. Apkārtnē ļot;Ķengarags::Ķengaraga 9;3;61;2/5;LT proj.;55,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/affbf.html;Продам 3х комнатную квартиру без ремонта. Солнечная сторона, окн;Purvciems::Dzelzavas 82;3;55;2/5;LT proj.;67,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/dokpg.html;Pārdodam plašu divu istabu dzīvokli, Dzērvju ielā 10. Dzīvoklis ;Krasta r-ns::Dzērvju 10;2;51;7/9;467.;60,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/fhcpj.html;Владелец продаёт благоустроенную, солнечную, трехкомнатную кварт;Zolitūde::Augšzemes 7;3;97;3/4;Jaun.;175,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/dlffc.html;"Квартира с панорамным видом в Ильгуциемсе. 

Предлагаем к прод";Iļģuciems::Spilves 25;1;49;12/14;Specpr.;51,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/coohi.html;Pàrdodam nelielu, omulīgu, ar mèbelèm un sadzīves tehniku pilnīb;Āgenskalns::Mārupes 8;1;27;2/4;P. kara;35,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/hhxih.html;Īpašnieks izīrē plašu 127, 9 m2 un mūsdienīgu 4 istabu dzīvokli,;centrs::Bruņinieku 8;4;128;4/7;P. kara;1,000  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/gcmmi.html;Pārdod dzīvokli, labā atrašanās vietā ar ērtu satiksmi. Dzīvokli;Ziepniekkalns::Vaiņodes 22;2;46;2/5;LT proj.;59,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dxpic.html;Attīstītājs pārdod kompaktu dzīvokli ar logiem uz slēgtu, klusu ;centrs::Krāsotāju 13;1;29;1/5;Renov.;42,050  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/fbgmo.html;Piedāvāju iegādāties 2-istabu dzīvokli Ķengaragā. Dzīvoklim diva;Ķengarags::Lokomotīves 18;2;45;4/5;LT proj.;48,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/allmd.html;Pārdod gaišu, mājīgu, nav stūra dzīvoklis. Logi vērsti uz abām p;Imanta::Kurzemes pr. 30;2;48;2/5;LT proj.;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/abmic.html;Attīstītājs pārdod dzīvokli ar 2 izolētām istabām un atsevišķu v;centrs::Krāsotāju 13;2;50;3/5;Renov.;77,190  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dxfkc.html;Attīstītājs pārdod kompaktu studio tipa dzīvokli ēku kompleksā -;centrs::Krāsotāju 13;1;26;2/5;Renov.;39,835  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/flnib.html;Dzīvoklis ar studio tipa plānojumu pilnībā renovētā mūra mājā. D;Maskavas priekšpilsēta::Maskavas 140;1;31;4/5;Renov.;53,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/other/exfdn.html;Nopirkšu dzīvokli sev Rīga, var būt bez remonta ar ērtībam, cena;Cits::;2;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/flmdb.html;Собственница продает большую 2х комнатную квартиру общей площадь;Iļģuciems::Buļļu 44B;2;58;10/10;119.;67,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/bcicbo.html;Pārdomāts plānojums, atdalīta guļamistaba (16.16 kvm), virtuves ;Maskavas priekšpilsēta::Pirts 11;3;49;2/6;P. kara;63,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cepno.html;Tiek pārdots dzīvokli mājā ar klusu un ērtu pagalma. Dzīvoklim i;Purvciems::Viršu 5;3;75;1/9;119.;71,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adkoe.html;Piedāvājam klusu dzīvokli centrā, pirmskara laika mājā. Nesen ve;centrs::Avotu 66;2;46;2/5;P. kara;70,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fpekm.html;Kompakts, skaists un silts 1-istabu studio dzīvoklis ar jaunu re;centrs::Zvaigžņu 24;1;20;5/6;P. kara;25  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/cecpj.html;Продаю квартиру в хорошем состоянии в 2017 был сделан капитальны;Vecmīlgrāvis::Skuju 1;2;47;5/5;103.;48,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/aekkg.html;Продажа квартиры в Пурвциемсе. Большая лоджия, двухуровневая ква;Purvciems::Ieriķu 60;3;106;9/9;Specpr.;195,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aefkx.html;Teicams plānojums, atdalīta guļamistaba (12 kvm), virtuves zona ;centrs::Ģertrūdes 99;1;32;4/6;P. kara;44,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/gkhko.html;Sakarā ar dzīvesvietas maiņu pārdodam oficiāli pārbūvētu, izremo;Pļavnieki::Grestes 2;4;77;5/9;602.;99,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mangali/blkddi.html;Быстро куплю вашу квартиру, дом или несколько квартир в нем. В Р;Mangaļi::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/cihik.html;Срочно купим квартиру. Можно предлагать 2-х ком. квартиру. Без п;Pļavnieki::;1;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/teika/apcbb.html;Срочно купим квартиру. Можно предлагать 2-х ком. квартиру. Без п;Teika::;1;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/bgfjm.html;Продам 1 комнатная студио 23.8m2 , ликвидная , удобная , зеленый;Jugla::Murjāņu 61A;1;24;3/4;Jaun.;49,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/adnig.html;Pārdod divu istabu dzīvokli Jaunajā projektā ar divām autostāvvi;Dzegužkalns::Lielezeres 10;2;59;1/5;Jaun.;130,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/ahxnl.html;"Pārdod siltu divu istabu dzīvokli ar balkonu Iļģuciema rajonā. 
";Iļģuciems::Vaidelotes 21;2;42;1/5;Hrušč.;44,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/ambjc.html;Pārdod kvalitatīvi izremontētu un iekārtotu divistabu dzīvokli a;Imanta::Anniņmuižas 43;2;97;1/24;Jaun.;160,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/dmnjd.html;Remontēts dzīvoklis. Divas izolētas istabas. Lietota ozolkoka vi;Vecmīlgrāvis::Skuju 1;2;56;5/5;103.;52,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajdnk.html;Pārdošanā plašs 2istabu dzīvoklis ar gāzes apkuri,   pilsētas Ce;centrs::Matīsa 89a;2;41;3/5;P. kara;84,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/chlbx.html;Ķieģeļu mūra-paneļu mājā, labā vietā, blakus Purvciema tirgum. P;Purvciems::Stirnu 22;2;39;2/6;Specpr.;38,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/dpbnp.html;Labā vietā, pilsētas centrā, blakus parkam un izpilddirekcijai. ;Maskavas priekšpilsēta::Daugavpils 43;1;32;2/2;P. kara;24,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ahpci.html;Продаётся квартира двух комнатная в удобный месте рядом магазины;Pļavnieki::Saharova 1;2;52;3/9;602.;57,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/denod.html;Īpašnieks piedāvā iegādāties pilnībā iekārtotu, saulainu 3 istab;Mežaparks::Sakses 2;3;107;1/3;Renov.;330,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/dlffl.html;Продаётся квартира однокомнатная частичные удобства , пластиково;Čiekurkalns::Saulkrastu 2;1;15;2/2;Staļina;10,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/agffb.html;Uz ilgu laiku tiek izīrēts 3 istabu dzīvoklis klusā, prestižā vi;Āgenskalns::Kuģu 26;3;82;1/5;Jaun.;400  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/bmfile.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Daugavgrīva::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kliversala/bhdnl.html;Piedāvājam iegādāties plašu un saulainu 4 istabu dzīvokli, no ku;Klīversala::Kuģu 26;5;243;3/5;Renov.;680,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/grizinkalns/bpmloj.html;Laba investīcījas iespēja, ar ātru realizēšanu. Dzīvokļi atrodas;Grīziņkalns::Barona 129;1;39;1/6;Renov.;74,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/aoicd.html;Pārdod plašu dzīvokli projektā “Solaris” ar panorāmas skatu no l;Imanta::Anniņmuižas 43;5;186;14/24;Jaun.;320,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/ccpil.html;"Studio dzīvoklis Teikā, Ropažu ielā 19, 3/3 stāvs, 27 Kvm. 

D";Teika::Ropažu 19;1;27;3/3;P. kara;49,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/kliversala/kbkdh.html;Uz ilgu laiku, bez dzīvniekiem tiek nodots elegants divistabu dz;Klīversala::Kuģu 26;2;103;3/5;Jaun.;1,000  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mangali/chnfg.html;Tiek piedāvāts 3 istabu dzīvoklis ar atsevišķu ieeju. Dzīvoklis ;Mangaļi::Lēdurgas 16;3;68;1/4;Staļina;90,999  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afdhk.html;Семья купит квартиру без ремонта 1-2комнаты(можно и 3комн или да;centrs::;2;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/emdoe.html;Pārdošanai tiek piedāvāts nestandarta trīs līmeņu dzīvoklis ar t;Dzegužkalns::Purva 9;5;159;2/3;Jaun.;280,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/afpcp.html;Tiek pārdots plašs divlīmeņu dzīvoklis Mežaparkā, vienā no zaļāk;Mežaparks::Ezermalas 13;3;130;4/5;Jaun.;210,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bcnjdn.html;Dzīvoklis kā investīcija vai potenciāli lieliska dzīvesvieta ģim;centrs::Blaumaņa 21;6;166;3/5;Renov.;335,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aegeb.html;Piedāvājam iegādāties unikālu 4 istabu dzīvokli ar daļēji pabeig;centrs::Dzirnavu 37;4;134;6/6;Jaun.;324,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/excce.html;Kvalitatīvs, pilnībā aprīkots 3 istabu dzīvoklis ar vietu pagalm;Čiekurkalns::Tēraudlietuves 8A;3;54;1/2;Specpr.;130,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ekbjg.html;Pārdod gaišu un plašu trīs istabu dzīvokli Rīgas Klusajā centrā ;centrs::Elizabetes 12;3;134;2/5;Renov.;495,430  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/gicph.html;Pārdodas saulains trīsistabu dzīvokli ar skaistu skatu pa logu I;Imanta::Progresa 6;3;60;4/5;LT proj.;59,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/dggjj.html;"Pārdod saulainu vienistabas dzīvokli jaunajā projektā. 

Dzīvo";Šampēteris-Pleskodāle::Zasulauka 13;1;27;1/5;Jaun.;61,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afnni.html;Izīrēju skaistu dzīvokli jaunā projekta ēkā. Visas ērtības, TV, ;centrs::Klusā 18;1;25;9/9;Renov.;25  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/grizinkalns/bplofd.html;Īpašnieks pārdod plašu un saulainu 4 istabu dzīvokli renovētā, p;Grīziņkalns::Čaka 143;4;96;5/6;P. kara;145,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/cfkmj.html;Piedāvājam iegādāties neremontētu 3 istabu dzīvokli ar kopējo pl;Iļģuciems::Palangas 1;3;54;5/5;LT proj.;59,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/djjhl.html;Piedāvājam īrēt mansarda dzīvokli pēdējā 6. stāvā, renovētā sēta;centrs::Tērbatas 4;2;61;6/6;Priv. m.;770  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ekngp.html;"Īpašnieks pārdod 3 istabu dzīvokli Pļavniekos 5. stāvā. 

Liel";Pļavnieki::Dravnieku 11;3;64;5/9;602.;87,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/dxddp.html;Burvīgs, saulains, skaists dzīvoklis ideālā vietā, ar trīs izolē;Purvciems::Ilūkstes 107/2;4;75;9/9;467.;112,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/cnxpx.html;"Nopirksim Uzreiz Dzīvokli -

Lēmuma pieņemšana par dzīvokļa pi";Ziepniekkalns::;Citi;123;12/3;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dcnpk.html;10% Roi investīciju objekts. Lieliska iespēja dabūt atpakaļ īpaš;centrs::Lugažu 14;1;24;2/3;Staļina;29,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/goxkb.html;"Tiek izīrēts 3-istabu dzīvoklis renovētā mājā pašā Centrā. 
- d";centrs::Valdemāra 23;3;100;2/6;Renov.;1,250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/agjgd.html;"Pārdošanā 2 istabu dzīvoklis Ķengaragā. 

Dzīvoklī ieklāts jau";Ķengarags::Lokomotīves 48;2;48;4/5;LT proj.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dblpj.html;Посуточно и на короткий срок сдаётся однокомнатная квартира. Сол;Imanta::Rigondas g. 7;1;30;2/12;Čehu pr.;25  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/bhnbg.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Ziepniekkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/grizinkalns/bpmmgn.html;Pārdodam dzīvokli normālā stāvoklī, nepieciešams kosmētiskais re;Grīziņkalns::Vārnu 13B;2;51;2/4;P. kara;50,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afceh.html;Pārdod gaišu un plašu trīs istabu dzīvokli Rīgas Klusajā centrā ;centrs::Elizabetes 12;3;121;2/5;Renov.;449,180  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/depbf.html;Pārdod kompaktu trīs istabu dzīvokli 1936.gadā būvētā piecstāvu ;centrs::Nītaures 2;3;68;1/5;P. kara;142,989  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/fmhof.html;"Продаётся замечательная трёхкомнатная квартира в проекте ""Bātas ";Ziepniekkalns::Bātas 3A;3;186;1/4;Jaun.;215,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehidi.html;"Plašs un gaišs penthauss ar skatu uz Rīgas jumtu panorāmu. 

D";centrs::Stabu 56;4;240;6/6;P. kara;344,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/denxp.html;Pārdodu trīsistabu gaišu un saulainu dzīvokli ar lodžiju, pec ka;Ķengarags::Bultu 6;3;54;2/5;LT proj.;88,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ecbcm.html;Vienas istabas dzīvoklis ar pelēko apdari renovētā namā Aleksand;centrs::Čaka 33;1;25;3/7;P. kara;55,125  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/aligx.html;Продаётся 3х комнатная Квартира. Спец. Проект. Все комнаты изоли;Pļavnieki::Salnas 34;3;70;1/9;602.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/cldlp.html;Labiekārtota apzaļumota teritorija, bezmaksas stāvvieta pagalmā,;Ziepniekkalns::Ozolciema 30;1;39;6/9;M. ģim.;37,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/kpgoe.html;Сдаю однокомнатную квартиру для нормальных квартиросъёмщиков.;Krasta r-ns::Maskavas 214;1;38;1/9;467.;220  €/mēn.
