link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/fxibm.html;Хозяйка продает уютную, светлую, позитивную 2-х комнатную кварти;Purvciems::Nīcgales 25;2;56;5/5;Specpr.;69,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dccdi.html;Tiek izīrēts dzīvoklis ar visām ērtībām Ķengaraga promenāda apkā;Ķengarags::Kaņiera 14;1;37;6/12;Specpr.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/blonk.html;"Lv Ru En

Tiek piedāvāts īstermiņā īrei sauļainais, plašais dz";Vecrīga::Peitavas 5;3;100;2/5;P. kara;70  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dklfp.html;"Privāta terase un dārzs klusā pagalma Mājā. 
Kvalitatīva pilna ";centrs::Dzirnavu 6;3;98;1/5;Renov.;268,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/aemhn.html;Īpašnieks pārdod dzīvokli ar krāsns apkuri. Sava zaļa sēta.;Torņakalns::Vēja 31;2;29;2/2;Specpr.;5,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/dmlgj.html;Īpašnieks pārdod dzīvokli mūra mājā ar krāsns apkuri. Gaze. Pvc ;Maskavas priekšpilsēta::Jersikas 29;1;24;4/4;Specpr.;17,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/flfle.html;Īpašnieks (bez statpniekiem)/Хозяин( без посредников)/ Посредник;Imanta::M. Krūmu 10;3;62;5/9;602.;86,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bhnem.html;Kvalitatīva pilna apdare mansardā, renovētā mājā, prestižā klusa;centrs::Dzirnavu 6;2;48;4/4;Renov.;149,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gijog.html;Plašs dzīvoklis ar tikko svaigi pabeigtu kvalitatīvu apdari jūge;centrs::Tērbatas 33;3;112;5/6;Renov.;260,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/fxjlx.html;Izīrēju saulainu, vienkāršā, bet labā stāvoklī esošu1-istabas dz;Pļavnieki::Keldiša 2;1;39;2/5;M. ģim.;220  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/bmxxgx.html;"Быстро куплю вашу квартиру. 

-Принятие решения о выкупе кварт";Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/aejjj.html;Pārdod plašu divstāvu dzīvokli projektā Jūrkalnes Pērle, kas atr;Zolitūde::Jūrkalnes 87;4;287;4/5;Jaun.;290,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/kmhnm.html;"Pārdošanā tiek piedāvāts ekskluzīvs dzīvoklis jaunajā projektā """;Mežaparks::Visbijas pr. 47;2;63;1/3;Jaun.;179,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aenko.html;"Renovēta koka arhitektūras pērle Artilērijas ielā 71.

Dzīvokl";centrs::Artilērijas 71;2;38;1/2;Renov.;94,220  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/admdl.html;Panoramā Plazā tiek izīrēts labiekārtots 2-istabu dzīvoklis. Pre;Šampēteris-Pleskodāle::Lielirbes 13;2;68;10/18;Jaun.;600  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/kjgbc.html;Быстро куплю вашу квартиру, дом или несколько квартир в нем. В Р;Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/gljbp.html;"Купим сразу -

- Если сроки для продажи квартиры критически ма";Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/hilpg.html;"Куплю Вашу квартиру в течение 1 дня -

Просто. Быстро. Безопас";Ķengarags::;Citi;2021;20/21;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/cxpcb.html;"Деньги в течение 1 дня -

Покупаем квартиры ->

в любом с";Vecmīlgrāvis::;Citi;-;12/1;-;-
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/gimpk.html;Быстро куплю вашу квартиру, дом или несколько квартир в нем. В Р;Ķengarags::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/alopc.html;"Продаю кварту после капремонта
Освобожденная, без отягощений , ";Purvciems::Burtnieku 35;1;18;1/4;Hrušč.;22,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dbobh.html;"“Katrīnas pagalms”
Новый проект состоит из трех домов. Благоуст";centrs::Piena 2;2;48;3/3;Renov.;103,587  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afpxh.html;Ilgtermiņa īrei tiek piedāvāts ļoti mājīgs un gaišs dzīvoklis pi;centrs::Artilērijas 52;1;37;4/5;Renov.;430  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/lggce.html;Pārdošanā 2 istabu dzīvoklis klusā un zaļā vietā pie paša Mežapa;Mežaparks::Gaujas 32;2;35;5/5;Hrušč.;44,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/biocb.html;Attīstītājs piedāvā trīsistabu dzīvokli pilnībā rekonstruētā ēkā;centrs::Birznieka-Upīša 10;3;86;2/5;Renov.;175,225  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/dhbfb.html;Piedāvājumā divistabu dzīvoklis ķieģeļu mājā, kas atrodas iekškv;Purvciems::Dzelzavas 15/1;2;42;5/5;Hrušč.;41,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/ebioj.html;"Деньги в тот же день. 
Покупаем любые квартиры или 1/2-5/6 долю";Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dmhxk.html;Tiek piedāvāts ilgtermiņa īrei divistabu dzīvoklis projektā “Cen;centrs::Republikas laukums 3;2;56;5/9;Jaun.;550  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afpgc.html;2 istabu dzīvoklis augstajā stāvā pa tiešo no attīstītāja, pilnī;centrs::Lāčplēša 24;2;50;1/6;Renov.;135,575  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/bhclm.html;Piedāvājam iegādāties brīnišķīgu dzīvokli vienā no skaistākajiem;Mežaparks::Sakses 2;3;140;3/3;Renov.;266,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/hbgbh.html;Pārdod saulainu studijas tipa dzīvokli pilsētas centrā. Ērts sab;centrs::Klusā 20;1;38;4/9;Renov.;41,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afmmc.html;Kluss, saulains mēbelēts studijas tipa dzīvoklis pagalma mājā Kl;centrs::Elizabetes 10c;1;41;1/3;Jaun.;400  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/ahdii.html;"Собственник продаёт 3х комнатную квартиру в проекте 602 серии. ";Imanta::Kurzemes pr. 110;3;64;7/9;602.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/eognm.html;Pārdod, 2 istabu dzīvoklis Ķengaragā, netālu no Akrapoles. Labā ;Ķengarags::Maskavas 275;2;47;10/12;Čehu pr.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ibpid.html;Pārdošanā 2-istabu dzīvoklis pēc remonta. Tas sastāv no divām iz;Ķengarags::Maskavas 256 k-6;2;44;4/5;Hrušč.;67,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/fjing.html;"Pārdodu 2 istabu dzīvokli (vecais Zepniekkalns) Tadaiķu ielā
- ";Ziepniekkalns::Tadaiķu 8;2;47;1/3;Staļina;48,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/blpokk.html;"Срочно купим квартиру - Рига и Рижский район. 

С ремонтом или";Ķengarags::;Citi;123;12/3;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/djdjo.html;Īpašnieks - attistītajs pārdod dzīvokli Nr2 uz Kr. Barona ielas ;centrs::Barona 14;Citi;91;2/6;Renov.;250,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dlpkh.html;Jauns ekonomisks dzīvoklis pagalma mājā pēc kapitālremonta. Stud;centrs::Lāčplēša 121A;1;18;5/5;Renov.;220  €/mēn.
